Date,Open,High,Low,Close,Volume
2020-02-10,252.23,262.72,252.03,262.69,13240200.0
2020-02-11,267.04,272.21,264.55,267.61,15963900.0
2020-02-12,269.73,272.51,268.17,272.25,9366100.0
2020-02-13,269.93,273.19,268.83,270.49,13200400.0
2020-02-14,286.96,294.66,285.7,289.48,26048100.0
2020-02-18,285.34,297.0,284.56,296.26,15504100.0
2020-02-19,301.17,315.08,301.17,314.37,17358300.0
2020-02-20,312.44,315.99,296.04,308.37,20251300.0
2020-02-21,303.87,304.88,290.35,293.76,19204500.0
2020-02-24,269.91,281.57,267.72,272.99,21422900.0
2020-02-25,276.01,278.5,257.69,261.77,26387400.0
2020-02-26,261.78,275.16,261.72,267.37,18693300.0
2020-02-27,254.78,266.88,248.78,252.48,22589300.0
2020-02-28,242.35,272.34,241.68,269.95,28366900.0
2020-03-02,276.77,277.46,260.88,276.3,22268600.0
2020-03-03,278.54,280.94,262.34,265.77,16319800.0
2020-03-04,270.08,284.76,267.08,284.38,14935200.0
2020-03-05,276.37,283.07,271.38,273.17,13508200.0
2020-03-06,265.96,268.27,257.88,265.92,12885300.0
2020-03-09,239.79,259.28,238.07,245.33,15354000.0
2020-03-10,256.42,260.96,245.88,260.96,14516200.0
2020-03-11,255.34,256.48,242.46,246.36,12499100.0
2020-03-12,225.36,236.01,215.7,216.21,20413500.0
2020-03-13,230.39,240.91,219.51,240.73,15870900.0
2020-03-16,212.31,226.0,193.91,196.31,18174300.0
2020-03-17,200.82,220.76,190.91,217.17,20840800.0
2020-03-18,200.01,209.84,180.6,202.73,21856700.0
2020-03-19,201.87,216.63,193.3,212.87,19137800.0
2020-03-20,218.9,230.21,205.04,205.66,20115900.0
2020-03-23,205.62,216.38,198.43,212.59,16096900.0
2020-03-24,228.9,252.54,227.95,249.07,27541100.0
2020-03-25,253.68,261.7,243.55,245.51,19835800.0
2020-03-26,253.82,262.1,249.89,257.12,17402700.0
2020-03-27,249.89,263.0,248.57,252.61,15970700.0
2020-03-30,255.24,265.84,253.47,265.47,15056300.0
2020-03-31,267.08,275.27,257.63,263.48,23749000.0
2020-04-01,255.53,261.41,241.17,242.96,16422800.0
2020-04-02,244.13,255.88,242.2,255.35,16894100.0
2020-04-03,253.84,255.51,238.28,243.8,16580300.0
2020-04-06,255.12,269.76,252.81,268.28,18197100.0
2020-04-07,277.17,278.12,257.18,258.91,19613000.0
2020-04-08,263.29,267.83,260.48,266.83,13561100.0
2020-04-09,271.88,272.8,260.3,262.83,13156200.0
2020-04-13,260.43,270.08,256.88,269.73,9960200.0
2020-04-14,274.87,285.19,273.77,283.82,13273700.0
2020-04-15,277.07,284.04,275.25,280.71,9153700.0
2020-04-16,286.95,298.86,286.42,294.57,18640500.0
2020-04-17,297.86,298.72,286.81,292.19,13478000.0
